signal_date,stock_code,stock_name,rank,board_score,board_streak,signal_close,t1_date,t2_date,buy_price,sell_date,sell_price,hold_days,ride_days,pnl_ratio,status,exit_reason,market_score,index_ret_20d,market_limit_up_count,concept_limit_up_count
2025-10-31,002374,中锐股份,1,76.5,2,3.34,2025-11-03,2025-11-04,3.42705,2025-11-04,3.34,2,0,-0.02540085496272306,CLOSED,t2_close_exit,61,2.1714479374823625e-05,61,0
2025-10-31,002679,福建金森,2,76.5,2,14.0,2025-11-03,2025-11-04,14.170499999999999,2025-11-04,15.14,2,0,0.06841678134151949,CLOSED,t2_close_exit,61,2.1714479374823625e-05,61,0
2025-10-31,000559,万向钱潮,3,67.75,1,12.55,2025-11-03,2025-11-04,13.858949999999998,2025-11-04,12.97,2,0,-0.06414266593068002,CLOSED,t2_close_exit,61,2.1714479374823625e-05,61,0
2025-10-31,000572,海马汽车,4,67.75,1,6.6,2025-11-03,2025-11-04,6.924449999999999,2025-11-04,7.99,2,0,0.15388225779664824,CLOSED,t2_close_exit,61,2.1714479374823625e-05,61,0
2025-11-03,000572,海马汽车,1,76.5,2,7.26,2025-11-04,2025-11-05,7.989749999999999,2025-11-05,8.79,2,0,0.10015957946118467,CLOSED,t2_close_exit,67,0.01899659470132775,67,0
2025-11-03,605155,西大门,2,76.04778640562324,2,18.7,2025-11-04,2025-11-05,18.803549999999998,2025-11-05,17.38,2,0,-0.07570644904818499,CLOSED,t2_close_exit,67,0.01899659470132775,67,0
2025-11-03,000620,盈新发展,3,67.75,1,2.73,2025-11-04,2025-11-05,2.96475,2025-11-05,3.3,2,0,0.11307867442448767,CLOSED,t2_close_exit,67,0.01899659470132775,67,3
2025-11-03,000735,罗 牛 山,4,67.75,1,8.06,2025-11-04,2025-11-05,8.100299999999999,2025-11-05,8.65,2,0,0.06786168413515567,CLOSED,t2_close_exit,67,0.01899659470132775,67,0
2025-11-03,000901,航天科技,5,67.75,1,20.98,2025-11-04,2025-11-05,21.004499999999997,2025-11-05,20.71,2,0,-0.014020805065580986,CLOSED,t2_close_exit,67,0.01899659470132775,67,0
2025-11-07,001209,洪兴股份,1,80.0,3,26.36,2025-11-10,2025-11-11,27.768149999999995,2025-11-11,26.11,2,0,-0.05971409690598747,CLOSED,t2_close_exit,57,0.00106957692113685,57,0
2025-11-07,000514,渝 开 发,2,76.5,2,6.39,2025-11-10,2025-11-11,6.361649999999999,2025-11-11,6.21,2,0,-0.023838155195585926,CLOSED,t2_close_exit,57,0.00106957692113685,57,0
2025-11-07,002518,科士达,3,76.5,2,53.6,2025-11-10,2025-11-11,54.67199999999999,2025-11-11,49.15,2,0,-0.10100234123500132,CLOSED,t2_close_exit,57,0.00106957692113685,57,0
2025-11-07,600078,澄星股份,4,76.5,2,11.94,2025-11-10,2025-11-11,13.195649999999999,2025-11-11,13.4,2,0,0.015486164001015608,CLOSED,t2_close_exit,57,0.00106957692113685,57,0
2025-11-07,000545,金浦钛业,5,67.75,1,3.21,2025-11-10,2025-11-11,3.2361,2025-11-11,3.25,2,0,0.004295293717746678,CLOSED,t2_close_exit,57,0.00106957692113685,57,0
2025-11-10,002451,摩恩电气,1,80.0,5,11.41,2025-11-11,2025-11-12,12.381599999999999,2025-11-12,13.81,2,0,0.11536473476771998,CLOSED,t2_close_exit,73,0.005783426181991791,73,0
2025-11-10,001209,洪兴股份,2,80.0,4,29.0,2025-11-11,2025-11-12,30.813299999999998,2025-11-12,23.5,2,0,-0.23734231646723974,CLOSED,t2_close_exit,73,0.005783426181991791,73,0
2025-11-10,000037,深南电A,3,67.75,1,9.98,2025-11-11,2025-11-12,10.452,2025-11-12,9.89,2,0,-0.05376961347110595,CLOSED,t2_close_exit,73,0.005783426181991791,73,0
2025-11-10,000069,华侨城Ａ,4,67.75,1,2.66,2025-11-11,2025-11-12,2.7235499999999995,2025-11-12,2.81,2,0,0.031741660700189314,CLOSED,t2_close_exit,73,0.005783426181991791,73,0
2025-11-10,000620,盈新发展,5,67.75,1,3.48,2025-11-11,2025-11-12,3.618,2025-11-12,3.18,2,0,-0.12106135986732994,CLOSED,t2_close_exit,73,0.005783426181991791,73,5
2025-11-11,000069,华侨城Ａ,1,76.5,2,2.93,2025-11-12,2025-11-13,2.92455,2025-11-13,2.82,2,0,-0.035749089603528794,CLOSED,t2_close_exit,71,0.02273640906901142,71,0
2025-11-11,000008,神州高铁,3,67.75,1,3.3,2025-11-12,2025-11-13,3.3767999999999994,2025-11-13,3.34,2,0,-0.010897891494906274,CLOSED,t2_close_exit,71,0.02273640906901142,71,0
2025-11-11,000061,农 产 品,4,67.75,1,9.25,2025-11-12,2025-11-13,9.477149999999998,2025-11-13,10.2,2,0,0.07627293015305248,CLOSED,t2_close_exit,71,0.02273640906901142,71,0
2025-11-11,002053,云南能投,5,67.75,1,13.54,2025-11-12,2025-11-13,13.748399999999998,2025-11-13,13.72,2,0,-0.0020656949172265693,CLOSED,t2_close_exit,71,0.02273640906901142,71,0
2025-11-12,002374,中锐股份,1,80.0,3,4.21,2025-11-13,2025-11-14,4.361699999999999,2025-11-14,3.86,2,0,-0.1150239585482723,CLOSED,t2_close_exit,59,0.0003912634401599391,59,0
2025-11-12,000061,农 产 品,2,76.5,2,10.18,2025-11-13,2025-11-14,10.240949999999998,2025-11-14,10.24,2,0,-9.276483138749687e-05,CLOSED,t2_close_exit,59,0.0003912634401599391,59,0
2025-11-12,000619,海螺新材,3,76.5,2,7.87,2025-11-13,2025-11-14,7.5375,2025-11-14,7.22,2,0,-0.04212271973466002,CLOSED,t2_close_exit,59,0.0003912634401599391,59,0
2025-11-12,000803,山高环能,4,67.75,1,8.72,2025-11-13,2025-11-14,8.844,2025-11-14,7.94,2,0,-0.10221619176843047,CLOSED,t2_close_exit,59,0.0003912634401599391,59,0
2025-11-12,000833,粤桂股份,5,67.75,1,20.65,2025-11-13,2025-11-14,21.406499999999998,2025-11-14,24.22,2,0,0.1314320416695864,CLOSED,t2_close_exit,59,0.0003912634401599391,59,0
2025-11-13,002451,摩恩电气,1,80.0,8,15.19,2025-11-14,2025-11-17,,,,0,0,,SKIPPED,t1_open_gap_down,94,0.025498801784097358,94,0
2025-11-13,603122,合富中国,2,80.0,3,22.1,2025-11-14,2025-11-17,21.728099999999998,2025-11-17,23.8,2,0,0.0953557835245605,CLOSED,t2_close_exit,94,0.025498801784097358,94,0
2025-11-13,001277,速达股份,3,76.5,2,48.84,2025-11-14,2025-11-17,,,,0,0,,SKIPPED,t1_open_gap_down,94,0.025498801784097358,94,0
2025-11-13,603026,石大胜华,4,76.5,2,91.38,2025-11-14,2025-11-17,99.18345,2025-11-17,106.79,2,0,0.07669172629102954,CLOSED,t2_close_exit,94,0.025498801784097358,94,8
2025-11-13,000572,海马汽车,5,67.75,1,10.04,2025-11-14,2025-11-17,10.552499999999998,2025-11-17,10.94,2,0,0.036721156124141306,CLOSED,t2_close_exit,94,0.025498801784097358,94,0
2025-11-14,001203,大中矿业,3,76.5,2,28.08,2025-11-17,2025-11-18,30.381149999999998,2025-11-18,30.82,2,0,0.014444811996912632,CLOSED,t2_close_exit,72,0.04415558714395895,72,0
2025-11-14,000039,中集集团,4,67.75,1,8.94,2025-11-17,2025-11-18,9.35655,2025-11-18,8.6,2,0,-0.08085779480684661,CLOSED,t2_close_exit,72,0.04415558714395895,72,0
2025-11-14,000536,华映科技,5,67.75,1,5.31,2025-11-17,2025-11-18,5.3767499999999995,2025-11-18,5.37,2,0,-0.0012554052169060062,CLOSED,t2_close_exit,72,0.04415558714395895,72,0
2025-11-17,001216,华瓷股份,1,76.5,2,18.74,2025-11-18,2025-11-19,18.88395,2025-11-19,22.67,2,0,0.20049036350975316,CLOSED,t2_close_exit,90,0.03921587858301723,90,0
2025-11-17,000036,华联控股,2,67.75,1,5.28,2025-11-18,2025-11-19,5.4672,2025-11-19,4.59,2,0,-0.1604477611940299,CLOSED,t2_close_exit,90,0.03921587858301723,90,0
2025-11-17,000546,金圆股份,3,67.75,1,6.28,2025-11-18,2025-11-19,6.94455,2025-11-19,7.6,2,0,0.09438336537284635,CLOSED,t2_close_exit,90,0.03921587858301723,90,0
2025-11-17,000663,永安林业,4,67.75,1,9.0,2025-11-18,2025-11-19,9.557549999999999,2025-11-19,8.91,2,0,-0.06775271905456932,CLOSED,t2_close_exit,90,0.03921587858301723,90,0
2025-11-17,000665,湖北广电,5,67.75,1,7.21,2025-11-18,2025-11-19,7.175699999999999,2025-11-19,6.22,2,0,-0.13318561255347902,CLOSED,t2_close_exit,90,0.03921587858301723,90,0
2025-11-19,001216,华瓷股份,1,80.0,4,22.67,2025-11-20,2025-11-21,22.260749999999994,2025-11-21,22.44,2,0,0.008052289343351272,CLOSED,t2_close_exit,56,0.010256543507366489,56,0
2025-11-19,000017,深中华A,3,67.75,1,7.63,2025-11-20,2025-11-21,7.879199999999999,2025-11-21,9.23,2,0,0.17143872474362898,CLOSED,t2_close_exit,56,0.010256543507366489,56,0
2025-11-19,000973,佛塑科技,5,67.75,1,13.87,2025-11-20,2025-11-21,13.939349999999997,2025-11-21,12.92,2,0,-0.07312751311933467,CLOSED,t2_close_exit,56,0.010256543507366489,56,0
2025-12-19,002188,中天服务,2,80.0,3,7.47,2025-12-22,2025-12-23,8.261099999999999,2025-12-23,6.54,2,0,-0.20833787268039355,CLOSED,t2_close_exit,73,0.03708460867696317,73,0
2025-12-19,002910,庄园牧场,3,80.0,3,13.65,2025-12-22,2025-12-23,13.758449999999998,2025-12-23,13.55,2,0,-0.015150689212810846,CLOSED,t2_close_exit,73,0.03708460867696317,73,0
2025-12-19,000863,三湘印象,4,76.5,2,5.67,2025-12-22,2025-12-23,5.6883,2025-12-23,5.36,2,0,-0.05771495877502938,CLOSED,t2_close_exit,73,0.03708460867696317,73,0
2025-12-19,002149,西部材料,5,76.5,2,37.72,2025-12-22,2025-12-23,40.210049999999995,2025-12-23,38.72,2,0,-0.03705665623395138,CLOSED,t2_close_exit,73,0.03708460867696317,73,0
2025-12-22,002910,庄园牧场,1,80.0,4,15.02,2025-12-23,2025-12-24,16.0599,2025-12-24,12.2,2,0,-0.2403439622911724,CLOSED,t2_close_exit,85,0.0352048073272504,85,0
2025-12-22,000566,海南海药,2,76.5,2,7.96,2025-12-23,2025-12-24,8.552549999999998,2025-12-24,8.28,2,0,-0.03186768858410638,CLOSED,t2_close_exit,85,0.0352048073272504,85,0
2025-12-22,001336,楚环科技,3,76.5,2,28.95,2025-12-23,2025-12-24,28.803299999999997,2025-12-24,28.67,2,0,-0.004627941937208406,CLOSED,t2_close_exit,85,0.0352048073272504,85,0
2025-12-22,002046,国机精工,4,76.5,2,43.59,2025-12-23,2025-12-24,43.37579999999999,2025-12-24,44.91,2,0,0.035369952830841295,CLOSED,t2_close_exit,85,0.0352048073272504,85,3
2025-12-22,002163,海南发展,5,76.5,2,15.99,2025-12-23,2025-12-24,,,,0,0,,SKIPPED,t1_one_word_limit_up,85,0.0352048073272504,85,0
2025-12-23,000551,创元科技,1,76.5,2,13.78,2025-12-24,2025-12-25,,,,0,0,,SKIPPED,t1_one_word_limit_up,54,0.019651591935775592,54,0
2025-12-23,601208,东材科技,2,76.5,2,26.53338636,2025-12-24,2025-12-25,28.037908079999998,2025-12-25,29.35311912,2,0,0.04690831556503203,CLOSED,t2_close_exit,54,0.019651591935775592,54,4
2025-12-23,603929,亚翔集成,3,76.5,2,108.31,2025-12-24,2025-12-25,111.12284999999999,2025-12-25,106.0,2,0,-0.0461007794526507,CLOSED,t2_close_exit,54,0.019651591935775592,54,4
2025-12-23,000859,国风新材,4,67.75,1,10.56,2025-12-24,2025-12-25,10.854,2025-12-25,11.56,2,0,0.06504514464713482,CLOSED,t2_close_exit,54,0.019651591935775592,54,4
2025-12-23,002098,浔兴股份,5,67.75,1,10.7,2025-12-24,2025-12-25,10.743449999999998,2025-12-25,10.77,2,0,0.002471273194365132,CLOSED,t2_close_exit,54,0.019651591935775592,54,0
2025-12-24,002361,神剑股份,1,80.0,5,10.88,2025-12-25,2025-12-26,12.02985,2025-12-26,13.17,2,0,0.09477674285215529,CLOSED,t2_close_exit,77,0.035584440202310885,77,0
2025-12-24,600179,安通控股,2,80.0,3,5.41,2025-12-25,2025-12-26,5.9295,2025-12-26,6.55,2,0,0.10464626022430219,CLOSED,t2_close_exit,77,0.035584440202310885,77,0
2025-12-24,603698,航天工程,4,76.5,2,34.02,2025-12-25,2025-12-26,35.898599999999995,2025-12-26,39.39,2,0,0.09725727465695058,CLOSED,t2_close_exit,77,0.035584440202310885,77,0
2025-12-24,000802,北京文化,5,67.75,1,5.23,2025-12-25,2025-12-26,5.15565,2025-12-26,4.92,2,0,-0.04570713683046749,CLOSED,t2_close_exit,77,0.035584440202310885,77,0
2025-12-25,000551,创元科技,1,80.0,4,16.68,2025-12-26,2025-12-29,17.748299999999997,2025-12-29,15.27,2,0,-0.1396359087912644,CLOSED,t2_close_exit,82,0.04435784229565898,82,0
2025-12-25,600118,中国卫星,3,76.5,2,72.73,2025-12-26,2025-12-29,74.36999999999999,2025-12-29,88.0,2,0,0.18327282506387,CLOSED,t2_close_exit,82,0.04435784229565898,82,0
2025-12-25,605598,上海港湾,4,76.5,2,61.9,2025-12-26,2025-12-29,63.516,2025-12-29,70.65,2,0,0.11231815605516732,CLOSED,t2_close_exit,82,0.04435784229565898,82,0
2025-12-25,000559,万向钱潮,5,67.75,1,13.44,2025-12-26,2025-12-29,13.567499999999999,2025-12-29,14.26,2,0,0.051041090842085926,CLOSED,t2_close_exit,82,0.04435784229565898,82,0
2025-12-26,605598,上海港湾,1,80.0,3,68.09,2025-12-29,2025-12-30,65.9682,2025-12-30,67.93,2,0,0.029738571008455755,CLOSED,t2_close_exit,83,0.036993759382401015,83,0
2025-12-26,000505,京粮控股,2,67.75,1,8.92,2025-12-29,2025-12-30,9.245999999999999,2025-12-30,8.66,2,0,-0.06337875838200288,CLOSED,t2_close_exit,83,0.036993759382401015,83,0
2025-12-26,000523,红棉股份,3,67.75,1,4.05,2025-12-29,2025-12-30,4.190849999999999,2025-12-30,3.84,2,0,-0.08371810014674816,CLOSED,t2_close_exit,83,0.036993759382401015,83,0
2025-12-26,000863,三湘印象,5,67.75,1,5.63,2025-12-29,2025-12-30,5.85915,2025-12-30,6.22,2,0,0.06158743162404105,CLOSED,t2_close_exit,83,0.036993759382401015,83,0
2025-12-29,001331,胜通能源,1,80.0,12,46.31,2025-12-30,2025-12-31,46.54155,2025-12-31,46.31,2,0,-0.004975124378109422,CLOSED,t2_close_exit,77,0.028087987013382776,77,0
2025-12-29,002571,德力股份,3,76.5,2,11.62,2025-12-30,2025-12-31,11.326349999999998,2025-12-31,11.76,2,0,0.03828682673588596,CLOSED,t2_close_exit,77,0.028087987013382776,77,0
2025-12-29,000420,吉林化纤,5,67.75,1,4.65,2025-12-30,2025-12-31,4.783799999999999,2025-12-31,4.53,2,0,-0.0530540574438729,CLOSED,t2_close_exit,77,0.028087987013382776,77,0
